Judul,Tahun
User Cold Start Problem in Recommendation Systems: A Systematic Review,2023
"Exploring the Landscape of Intrinsic Plagiarism Detection: Benchmarks, Techniques, Evolution, and Challenges",2023
Transportation Centrality: Quantifying the Relative Importance of Nodes in Transportation Networks Based on Traffic Modeling,2023
"The Potential of Metaverse Fundamentals, Technologies, and Applications: A Systematic Literature Review",2023
Low-Profile Compact 8-Port MIMO Antenna Module and Its 1 × 2 Array for 6G 16 × 8 Device MIMO Application,2023
Prostate Segmentation on Magnetic Resonance Imaging,2023
Optical Characteristic Measurement of Micro/Nanodroplet on Embedded Grating Nanostructure for Digital Microfluidic’s Electrode,2023
Exploring Synergy of Blockchain and 6G Network for Industrial Automation,2023
Re-Aging GAN++: Temporally Consistent Transformation of Faces in Videos,2023
Fuzzy Logic Intelligent Space Routing Convolutional Decision and Optimization Scheme,2023
A Method of Structural Vibration Deformation Monitoring Based on FBG Strainmeter and Accelerometer Array,2023
Enhanced Myocardial Infarction Identification in Phonocardiogram Signals Using Segmented Feature Extraction and Transfer Learning-Based Classification,2023
Cooperative Control of Multiple Underwater Robots Based on Brief Binary Optical-Acoustic Dual Signals,2023
Graph Convolutional Neural Network-Based Virtual Screening of Phytochemicals and In-Silico Docking Studies of Drug Compounds for Hemochromatosis,2023
Improving the Security and Reliability of Energy-Constrained Two-Way Relay Systems With Nonlinear Energy Harvesting,2023
Cell-Based Refinement Processor Utilizing Disparity Characteristics of Road Environment for SGM-Based Stereo Vision Systems,2023
Software Vulnerability Detection Using Informed Code Graph Pruning,2023
Enhancing Facial Reconstruction Using Graph Attention Networks,2023
A Hybrid Reliability Model Using Generalized Renewal Processes for Predictive Maintenance in Nuclear Power Plant Circulating Water Systems,2023
Multi-Step Peak Power Forecasting With Constrained Conditional Transformer for a Large-Scale Manufacturing Plant,2023
Determination of Weights for Multiobjective Combinatorial Optimization in Incident Management With an Evolutionary Algorithm,2023
Enhanced Unpaired Image-to-Image Translation via Transformation in Saliency Domain,2023
Load Balancing for Integrated Access and Backhaul in mmWave Small Cells,2023
An Approach for Mining Imbalanced Datasets Combining Specialized Oversampling and Undersampling Methods,2023
KappaFace: Adaptive Additive Angular Margin Loss for Deep Face Recognition,2023
An Examination of Distributed and Decentralized Systems for Trustworthy Control of Supply Chains,2023
A Tutorial on Downlink Precoder Selection Strategies for 3GPP MIMO Codebooks,2023
Fountain Code-Based LT-SLT Anti-Eavesdropping Coding Design,2023
New Synthetic Inertia Control for Wind Energy Conversion System,2023
The Accelerated Inference of a Novel Optimized YOLOv5-LITE on Low-Power Devices for Railway Track Damage Detection,2023
Quantum Mechanism-Based Convolution Model for the Classification of Pathogenic Bacteria,2023
An Object Driven Model of Above-Land Merkus Pine Tree for Quantifying the Commercial Contribution With Functional-Structural Plant Modeling,2023
SVM-BTS Based Trajectory Identification and Prediction Method for Civil Rotorcraft UAVs,2023
Wavelet Transform-Based Fuzzy Clustering Microseismic First-Arrival Picking Method,2023
Research on Motion Control Strategy of Flexible Manipulator Based on Swarm Intelligence Optimization,2023
A Hybrid AI-Based Adaptive Path Planning for Intelligent Robot Arms,2023
An Inverse Kinematic Model for the 3-PRS Compliant Parallel Mechanism With Forward Causative Force,2023
Infant Cry Detection With Lightweight Wavelet Scattering Networks,2023
Forecasting Conversion Rate for Real Time CPC Bidding With Target ROAS,2023
Dual-Layer Metamaterial Rectangular Antenna Arrays for In-Band Full-Duplex Massive MIMO,2023
Evaluation and Refinement of an Explicit Virtual-Memory Primitive,2023
"Advances in Time-Frequency Analysis for Blind Source Separation: Challenges, Contributions, and Emerging Trends",2023
Low-Profile Reflective Surface for Multi-Band Linear-to-Linear and Linear-to-Circular Polarization Conversion,2023
Neural-Networks-Based Adaptive Fault-Tolerant Control of Nonlinear Systems With Actuator Faults and Input Quantization,2023
Multi-Scale Semantic Fusion of a Large Receptive Field for Irregular Pelvic X-Ray Landmark Detection,2023
High School Students’ Engagement in Biology in the Context of XR Technology,2023
A Parallel Computing Method for the Computation of the Moore–Penrose Generalized Inverse for Shared-Memory Architectures,2023
Development of Wireless Smart Sleeve Using Pressure Sensitive Resistor,2023
Mechanistic Study of a Low Frequency Piezoelectric Motor With Natural Frequency Adjustment Method,2023
Prediction of Postoperative Visual Acuity in Rhegmatogenous Retinal Detachment Using OCT Images,2023
A Real-Time Autonomous Gravity Measurement Method for Underwater Gravity-Aided Navigation,2023
Mixed-Precision Sparse Approximate Inverse Preconditioning Algorithm on GPU,2023
Forecasting Coronary Heart Disease Risk With a 2-Step Hybrid Ensemble Learning Method and Forward Feature Selection Algorithm,2023
Technology-Transferability Analysis of Universities and Public Research Institutes Using Deep Neural Networks,2023
A Comprehensive Review on Single-Stage WPT Converter Topologies and Power Factor Correction Methodologies in EV Charging,2023
SIW-Fed Patch Array Filtenna With Significant Suppression of Adjacent 5G Spectrum for Radio Altimeters,2023
The State of the Art for Cross-Modal Retrieval: A Survey,2023
Design Methodology of Series Resonant Half Bridge Inverter for Induction Cooker,2023
Obstacle Detection and Distance Estimation for Visually Impaired People,2023
A Safety System for Maximizing Operated UAVs Capacity Under Regulation Constraints,2023
A High Power Density Low Voltage Static Var Generator Based on Wide Band Gap Semiconductor Devices,2023
Finite-Time Asynchronous Event-Triggered Control for Switched Nonlinear Cyber-Physical Systems With Quantization,2023
Blockchain-Based Trust Management for Virtual Entities in the Metaverse: A Model for Avatar and Virtual Organization Interactions,2023
Enhanced Energy Delivery for Solar PV Distributed Generators at Voltage Sags,2023
Performance Evaluation of Building Blocks of Spatial-Temporal Deep Learning Models for Traffic Forecasting,2023
UE Power Saving With Traffic Classification and UE Assistance,2023
Stability Analysis of Fractional-Order Periodic Piecewise Nonlinear Systems,2023
Spatial Wind Flow Load and Shape Optimization for Folding Grid Shell Buildings,2023
Development and High-Fidelity Simulation of Trajectory Tracking Control Schemes of a UUV for Fish Net-Pen Visual Inspection in Offshore Aquaculture,2023
Fuzzy Control of Drilling Rig Winch Motor Based on SAWS-SSA Algorithm,2023
Corrections to “Heart Disease Detection Using Feature Extraction and Artificial Neural Networks: A Sensor-Based Approach”,2024
Corrections to “An Opposition-Based Great Wall Construction Metaheuristic Algorithm With Gaussian Mutation for Feature Selection”,2024
Corrections to “A Method for Detecting Small Slow Targets on Sea Surface Based on FC-MCNN”,2024
Topology Synthesis for In-Situ Machining Mechanism With Dual Platforms and Decoupled Motions of Position and Rotation,2024
Stratum P- and S-Wave Q Factors Estimation via Improved Spectral Envelope Matching Method,2024
RIS-Assisted CR-MEC Systems Using Deep Reinforcement Learning Approach,2024
Adaptive Multi-Model Fault Diagnosis of Dynamic Systems for Motion Tracking,2024
Hemodynamic Analysis of Mean Arterial Pressure on Cerebral Arteries for Embolic Ischemic Stroke Using a Lumped Parameter Model,2024
Predicting Disease Severity in Children With Attention Deficit Hyperactivity Disorder Using Dual-Branch Hypothesis Network,2024
Reconstruction for Rolling Bearing Vibration Signals Integrating 5G-NR-LDPC Codes and Weighted Compressed Sensing,2024
AI-Based Performance Classification of Multi-Level System-of-Systems via Hypergraph Modeling,2024
Triple-Resonance Wideband Sector Patch Antenna Under 1.25-Wavelength,2024
"Optimizing Blockchain Querying: A Comprehensive Review of Techniques, Challenges, and Future Directions",2024
C19-MLE: A Multi-Layer Ensemble Deep Learning Approach for COVID-19 Detection Using Cough Sounds and X-Ray Imaging,2024
Deep Models for Stroke Segmentation: Do Complex Architectures Always Perform Better?,2024
Frequency Stability Analysis of Grid-Forming Control in Voltage Source Converters,2024
Adaptive Backstepping Tracking Control of Wheeled Mobile Manipulator With Output Constraints,2024
Tripartite Accounting Framework: A Novel Blockchain-Based Model for Recording B2B Transactions,2024
Accelerating Secure Permutation: Application to Matrix Algebra,2024
Partial Discharge Localization of Gas-Insulated Switchgear via Electromagnetic Time Reversal Enhanced by Windowed Phase Spectrum Cross-Correlation Criterion,2024
Compressive Sensing Network Deeply Induced by Visual Mechanism,2024
Self-Supervised Anomaly Detection Using Outliers for Multivariate Time Series,2024
Wireless Anomaly Signal Dataset (WASD): An Open Dataset for Wireless Cellular Spectrum Monitoring and Anomaly Detection,2024
Coverage Analysis of LEO Satellite Downlink Networks: Orbital Geometry Dependent Approach,2024
LMFUNet: A Lightweight Multi-fusion UNet Based on Spiking Neural Systems for Skin Lesion Segmentation,2024
Dual-Conditioned Training to Exploit Pre-Trained Codebook-Based Generative Model in Image Compression,2024
Navigating the Ethical Terrain of AI-Generated Text Tools: A Review,2024
A Multi-Scaler Hybrid Autoformer for Enhanced Time Series Forecasting in Energy Consumption,2024
MIRoBERTa: Mental Illness Text Classification With Transfer Learning on Subreddits,2024
Integration of Security Service Functions Into Network-Level Access Control,2024
A Comprehensive Review of Deep Learning-Based Anomaly Detection Methods for Precision Agriculture,2024
Measurement of Mental Workload Using Heart Rate Variability and Electrodermal Activity,2024
Research on Inventory Control and Pricing Decisions in the Supply Chain of Fresh Agricultural Products Under the Advertisement Delay Effect,2024
Wireless Pressure Sensing Smart Stent for Enhanced Post-Endovascular Aneurysm Repair (EVAR) Surveillance,2024
A Hybrid Attention-Based Transformer Model for Arabic News Classification Using Text Embedding and Deep Learning,2024
An Ensemble Convolutional Recursive Neural Network Based on Deep Reinforcement Learning for Traffic Volume Forecasting,2024
From Code to Ratings: Converting Programming Data to Enhance Collaborative Filtering in Educational Online Judge Systems,2024
Enhancing DNN Computational Efficiency via Decomposition and Approximation,2024
Gastrointestinal Tract Disease Classification Using Residual-Inception Transformer With Wireless Capsule Endoscopy Images Segmentation,2024
Enhancing Object Estimation by Camera-LiDAR Sensor Fusion Using IMM-KF With Error Characteristics in Autonomous Robot Systems,2024
An X-Band 6-Bit Hybrid True Time Delay With Linearly-Controlled Gₘ-C All-Pass Filter in 28nm FDSOI CMOS,2024
Structural Design and Needle Deflection Prediction of Body-Mounted Breast Puncture Robot Modeled After a Compass,2024
Analysis and Implementation of the MNRV DPWM Methods Applied to Single-Phase Diode-Clamped Four-Level PWM Inverter,2024
Optimal Operation of an Islanded Hybrid Energy System Integrating Power and Gas Systems,2024
Development of a Conditional Generative Adversarial Network Model for Television Spectrum Radio Environment Mapping,2024
Model Predictive Control Considering Load Disturbance of Ship-Borne Hydraulic Parallel Platform,2024
Performance Analysis of Dilated One-to-Many U-Net Model for Medical Image Segmentation,2024
An In-Depth UAS-PPK Georeferencing Analysis at Different Flight Heights for an Urban Area,2024
Heterogeneous Graph Attention Networks for Scheduling in Cloud Manufacturing and Logistics,2024
"Corrections to “A Review of Recent Advances, Challenges, and Opportunities in Malicious Insider Threat Detection Using Machine Learning Methods”",2024
