Judul,Tahun
Fully-Parallel Quantum Turbo Decoder,2016
Spectral Matrix Decomposition-Based Motion Artifacts Removal in Multi-Channel PPG Sensor Signals,2016
Generation Applications Package for Combined Heat Power in On-Grid and Off-Grid Microgrid Energy Management System,2016
A Mean Field Game Theoretic Approach to Electric Vehicles Charging,2016
Mine Safety System Using Wireless Sensor Network,2016
Multi-Objective Topology Planning for Microwave-Based Wireless Backhaul Networks,2016
A Crowd Wisdom Management Framework for Crowdsourcing Systems,2016
Fingerprint and Assistant Nodes Based Wi-Fi Localization in Complex Indoor Environment,2016
Optimal Parameter Design for IC Wire Bonding Process by Using Fuzzy Logic and Taguchi Method,2016
Performance of Cooperative Multi-Cell Downlink Communication Aided by Polarization-Multiplexing Under Limited Feedback Constraints,2016
Optimal Operation of a Combined Heat and Power System Considering Real-time Energy Prices,2016
Original Symbol Phase Rotated Secure Transmission Against Powerful Massive MIMO Eavesdropper,2016
A Peek Into the Future: Predicting the Popularity of Online Videos,2016
Location-Recommendation-Aware Virtual Network Embedding in Energy-Efficient Optical-Wireless Hybrid Networks Supporting 5G Models,2016
Wireless information and energy transfer in multi-cluster MIMO uplink networks through opportunistic interference alignment,2016
Front-end intelligence for large-scale application-oriented internet-of-things,2016
Non-Coherent Open-Loop MIMO Communications Over Temporally-Correlated Channels,2016
The Sub-Band Vectoring Technique for Multi-Operator Environments,2016
A Wireless System for Monitoring Leakage Current in Electrical Substation Equipment,2016
Cooperative Wireless Energy Harvesting and Spectrum Sharing in 5G Networks,2016
SIW Multibeam Array for 5G Mobile Devices,2016
Multi-label classification methods for green computing and application for mobile medical recommendations,2016
An Efficient Tree-Based Self-Organizing Protocol for Internet of Things,2016
Learning Deep Features for DNA Methylation Data Analysis,2016
Enabling interference-aware and energy-efficient coexistence of multiple wireless body area networks with unknown dynamics,2016
Multiagent/multiobjective interaction game system for service provisioning in vehicular cloud,2016
Energy Efficient Direction-Based PDORP Routing Protocol for WSN,2016
Security Enhancement for IoT Communications Exposed to Eavesdroppers With Uncertain Locations,2016
Big Privacy: Challenges and Opportunities of Privacy Study in the Age of Big Data,2016
Mode Selection and Resource Allocation in Device-to-Device Communications With User Arrivals and Departures,2016
A Cloud-Based Architecture for the Internet of Spectrum Devices Over Future Wireless Networks,2016
A New Characterization of Hardware Trojans,2016
Cloud robotics: Current status and open issues,2016
Energy Efficient Iris Recognition With Graphics Processing Units,2016
QoS-Aware Dynamic MAP Selection in HMIPv6 Architectures,2016
Hierarchical Colour-Shift-Keying Aided Layered Video Streaming for the Visible Light Downlink,2016
A Review of Theoretical and Practical Challenges of Trusted Autonomy in Big Data,2016
Single-Sample Face Recognition Based on LPP Feature Transfer,2016
Residence Energy Control System Based on Wireless Smart Socket and IoT,2016
Spatio-Temporal Kronecker Compressive Sensing for Traffic Matrix Recovery,2016
Reversible data hiding: Advances in the past two decades,2016
A Survey of Collaborative Filtering-Based Recommender Systems for Mobile Internet Applications,2016
How Many Wi-Fi APs Does it Take to Light a Lightbulb?,2016
Enabling the IoT Machine Age With 5G: Machine-Type Multicast Services for Innovative Real-Time Applications,2016
Wireless Chaos-Based Communication Systems: A Comprehensive Survey,2016
Moving Object Counting Using a Tripwire in H.265/HEVC Bitstreams for Video Surveillance,2016
Distributed Active Learning,2016
An Architecture of Cloud-Assisted Information Dissemination in Vehicular Networks,2016
A Green Distributed Signal Reconstruction Algorithm in Wireless Sensor Networks,2016
Signature and Residue Testing of Microprogrammable Control Units,2016
Energy-Efficient Resource Allocation for Massive MIMO Amplify-and-Forward Relay Systems,2016
"Software Calibration of a Frequency-Diverse, Multistatic, Computational Imaging System",2016
A Review of Compressive Sensing in Information Security Field,2016
Transcranial Brain Stimulation With Rapidly Spinning High-Field Permanent Magnets,2016
On the Properties of Non-Media Digital Watermarking: A Review of State of the Art Techniques,2016
Cognitive Radio for Aeronautical Communications: A Survey,2016
Motion Planning of a Stepping-Wriggle Type Piezoelectric Actuator Operating in Bending Modes,2016
Gait Balance and Acceleration of a Biped Robot Based on Q-Learning,2016
Finite-Time Weighted Average Consensus and Generalized Consensus Over a Subset,2016
Intelligent Hybrid Taguchi-Genetic Algorithm for Multi-Criteria Optimization of Shaft Alignment in Marine Vessels,2016
Coverage and Rate Analysis in Heterogeneous Cloud Radio Access Networks With Device-to-Device Communication,2016
Judul Tidak Ditemukan,2017
"IEEE Access Special Section Editorial: Future Networks: Architectures, Protocols, and Applications",2017
"IEEE Access Special Section Editorial: The New Era of Smart Cities: Sensors, Communication Technologies, and Applications",2017
A Special Section in IEEE Access: Cooperative and Intelligent Sensing,2017
IEEE Access Special Section Editorial: Health Informatics for the Developing World,2017
Heterogeneous Crowd-Sourced Data Analytics,2017
IEEE Access Special Section Editorial: Intelligent Sensing On Mobile and Social Media Analytics,2017
"IEEE Access Special Section Editorial: Emergent Topics for Mobile and Ubiquitous Systems in Smartphone, IOT, and Cloud Computing ERA",2017
IEEE Access Special Section Editorial: Physical and Medium Access Control Layer Advances in 5G Wireless Networks,2017
Comparison of Feedforward Synchronization Schemes for Full-Response CPM Signals,2017
Wireless Communications With RF-Based Energy Harvesting: From Information Theory to Green Systems,2017
A Novel Weak Estimator For Dynamic Systems,2017
Hybrid Peak-to-Average Power Ratio Reduction Techniques: Review and Performance Comparison,2017
Joint Synchronization and Localization for Underwater Sensor Networks Considering Stratification Effect,2017
Personalized Attraction Recommendation System for Tourists Through Check-In Data,2017
A Cost-Optimized Resource Provisioning Policy for Heterogeneous Cloud Environments,2017
Novel Cooperative and Fully-Distributed Congestion Control Mechanism for Content Centric Networking,2017
A Canonical-Based NPN Boolean Matching Algorithm Utilizing Boolean Difference and Cofactor Signature,2017
"Internet of Things for Smart Healthcare: Technologies, Challenges, and Opportunities",2017
An Efficient Similarity Measure for User-Based Collaborative Filtering Recommender Systems Inspired by the Physical Resonance Principle,2017
Reconfigurable VLSI Architecture for Real-Time 2D-to-3D Conversion,2017
Simplified Tightly-Coupled Cross-Dipole Arrangement for Base Station Applications,2017
Minimizing Base Stations’ ON/OFF Switchings in Self-Organizing Heterogeneous Networks: A Distributed Satisfactory Framework,2017
3-D Reconstruction of Binocular Vision Using Distance Objective Generated From Two Pairs of Skew Projection Lines,2017
System Design Perspective for Human-Level Agents Using Deep Reinforcement Learning: A Survey,2017
Enhanced Coordinate Interleaved OFDM With Index Modulation,2017
Enhancing User Satisfaction by Adapting Robot’s Perception of Uncertain Information Based on Environment and User Feedback,2017
Self-Organization Based Clustering in MANETs Using Zone Based Group Mobility,2017
Robust Transceivers Design for Multi-Stream Multi-User MIMO Visible Light Communication,2017
Efficient and Secure Time-Key Based Single Sign-On Authentication for Mobile Devices,2017
Extended Crossover Model for Human-Control of Fractional Order Plants,2017
Outage-Constrained Resource Allocation in Uplink NOMA for Critical Applications,2017
Trustworthiness Modeling and Analysis of Cyber-physical Manufacturing Systems,2017
On the Downlink Throughput Capacity of Hybrid Wireless Networks With MIMO,2017
Matrix Factorization With Rating Completion: An Enhanced SVD Model for Collaborative Filtering Recommender Systems,2017
Noise Removal of Low-Dose CT Images Using Modified Smooth Patch Ordering,2017
Achievable Multi-Security Levels for Lightweight IoT-Enabled Devices in Infrastructureless Peer-Aware Communications,2017
"Nonlinear, Active, and Tunable Metasurfaces for Advanced Electromagnetics Applications",2017
Facial Expression Recognition Using Salient Features and Convolutional Neural Network,2017
Identity-Based Public Multi-Replica Provable Data Possession,2017
Fog Computing Over IoT: A Secure Deployment and Formal Verification,2017
Adaptive Image Contrast Enhancement by Computing Distances into a 4-Dimensional Fuzzy Unit Hypercube,2017
Resource Allocation Schemes for Revenue Maximization in Multicast D2D Networks,2017
ClickLeak: Keystroke Leaks Through Multimodal Sensors in Cyber-Physical Social Networks,2017
Provably Leakage-Resilient Password-Based Authenticated Key Exchange in the Standard Model,2017
Stability Analysis for Discrete-Time Markovian Jump Systems With Time-Varying Delay: A Homogeneous Polynomial Approach,2017
Performance Dependence on Initial Free-End Levitation of a Magnetically Levitated Piezoelectric Vibration Energy Harvester With a Composite Cantilever Beam,2017
Identify Key Sequence Features to Improve CRISPR sgRNA Efficacy,2017
A Simulation Framework for Multiple-Antenna Terminals in 5G Massive MIMO Systems,2017
Regulated-Element Frost Beamformer for Vehicular Multimedia Sound Enhancement and Noise Reduction Applications,2017
Controller Design for a Variable-Speed Direct-Drive Permanent Magnet Synchronous Generator-Based Grid-Interfaced Wind Energy Conversion System Using D-Partition Technique,2017
Generalized Spatial Modulation With Transmit Antenna Grouping for Massive MIMO,2017
Temporal-Based Fuzzy Utility Mining,2017
Channel Estimation of MIMO Relay Systems With Multiple Relay Nodes,2017
Simulation of Switched Reluctance Motor Drive System Based on Multi-Physics Modeling Method,2017
Rethinking Machine Vision Time of Flight With GHz Heterodyning,2017
Thermal Sensor-Based Multiple Object Tracking for Intelligent Livestock Breeding,2017
The Effect of Power Adjustment on Handover in High-Speed Railway Communication Networks,2017
Application of COReS to Compute Research Papers Similarity,2017
Self-Organizing Hit Avoidance in Distributed Frequency Hopping Multiple Access Networks,2017
Automatic Generation of Pipelines Into a 3D Industrial Process Model,2017
Femtosecond Pulses Generation From a Diode-Pumped Yb:CaNb2O6 Disordered Crystal Laser,2017
Probabilistic Community Using Link and Content for Social Networks,2017
Adaptive Fractional Sliding Mode Control of Active Power Filter Based on Dual RBF Neural Networks,2017
A User-Based Cross Domain Collaborative Filtering Algorithm Based on a Linear Decomposition Model,2017
Dynamic Chameleon Authentication Tree for Verifiable Data Streaming in 5G Networks,2017
Intelligent CFAR Detector Based on Support Vector Machine,2017
Polarized MIMO Slotted ALOHA Random Access Scheme in Satellite Network,2017
A Highly Accurate Method of Locating Microseismic Events Associated With Rockburst Development Processes in Tunnels,2017
Sampled-Data $\mathcal {L}_{2}-\mathcal {L}_{\infty }$ Consensus Control of Nonlinear Multi-Agent Systems,2017
Development of a Four-Feet Driving Type Linear Piezoelectric Actuator Using Bolt-Clamped Transducers,2017
On the Road to 5G: Comparative Study of Physical Layer in MTC Context,2017
A Lightweight Pseudorandom Number Generator for Securing the Internet of Things,2017
Outage Performance of Two-Hop OFDM Systems With Spatially Random Decode-and-Forward Relays,2017
Mathematical Bottom-to-Up Approach in Video Quality Estimation Based on PHY and MAC Parameters,2017
